CASENBR,ITERLVL,CDFCLEVN,CDFCLRCV,CDOFCRCV,CDSTATUS,STATRSN1,STATRSN2,STATRSN3,STATRSN4,STATRSN5,CDSUB1PR,CDSUB1SC,sdtdue,sdtstat,sitdtrcv,accept,reject,deny,grant,other,submit,filed,diffreg_filed,diffinst,closed,comptime,timely,diffreg_answer,overdue,untimely,resubmit,noinfres,attachmt,wronglvl,otherrej,cdsub1cb,subcount,rejcount,cldclocount,clgacccount,earliest_sitdtrcv,latest_sdtstat,days_between
427234,F,RBK,RBK,RBK,CLD,DNY,,,,,17,C,2006-11-22,2006-11-22,2006-10-13,0,0,1,0,0,1,1,,0.0,1,40.0,1.0,,,,,,,,,17C,2,1,1,0,2006-09-15,2006-11-22,68
427244,F,RBK,RBK,RBK,CLD,DNY,,,,,17,C,2006-11-22,2006-11-22,2006-10-13,0,0,1,0,0,1,1,,0.0,1,40.0,1.0,,,,,,,,,17C,2,1,1,0,2006-09-15,2006-11-22,68
430536,R,BRO,BRO,NER,CLD,DNY,,,,,20,D,2006-11-12,2006-11-08,2006-10-13,0,0,1,0,0,1,1,0.0,0.0,1,26.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-13,2006-11-08,26
431447,R,NYM,NYM,NER,REJ,INS,OTH,,,,33,H,,2006-10-25,2006-10-12,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,33H,1,1,0,0,2006-10-12,2006-10-25,13
431445,R,NYM,NYM,NER,REJ,OTH,,,,,22,A,,2006-10-25,2006-10-12,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,22A,1,1,0,0,2006-10-12,2006-10-25,13
431887,R,OTV,OTV,NER,REJ,MLT,INS,OTH,RSR,,20,D,,2006-10-30,2006-10-12,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,20D,1,1,0,0,2006-10-12,2006-10-30,18
430529,R,OTV,OTV,NER,CLD,DNY,,,,,20,D,2006-11-11,2006-11-08,2006-10-12,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-12,2006-11-08,27
430531,R,RBK,RBK,NER,CLD,DNY,,,,,20,D,2006-11-11,2006-11-08,2006-10-12,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-12,2006-11-08,27
423093,R,BRO,BRO,NER,CLD,DNY,,,,,34,A,2006-11-11,2006-11-08,2006-10-12,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,34A,2,0,2,0,2006-08-10,2006-11-08,90
428361,R,NYM,NYM,NER,CLD,DNY,,,,,22,D,2006-11-11,2006-11-08,2006-10-12,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,22D,2,0,2,0,2006-09-26,2006-11-08,43
431880,R,OTV,OTV,NER,REJ,UTR,OTH,,,,20,D,,2006-10-30,2006-10-12,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,20D,1,1,0,0,2006-10-12,2006-10-30,18
415805,A,RBK,RBK,BOP,CLD,DNY,,,,,21,A,2006-12-10,2006-12-08,2006-10-11,0,0,1,0,0,1,1,,0.0,1,58.0,1.0,,,,,,,,,21A,4,1,3,0,2006-06-07,2006-12-08,184
429955,F,BRO,BRO,BRO,CLO,WDN,,,,,21,A,2006-10-31,2006-10-20,2006-10-11,0,0,0,0,1,1,1,,0.0,1,9.0,1.0,,,,,,,,,21A,1,0,1,0,2006-10-11,2006-10-20,9
426106,A,OTV,OTV,BOP,CLD,DNY,,,,,20,D,2006-12-10,2006-12-14,2006-10-11,0,0,1,0,0,1,1,,0.0,1,64.0,0.0,,,,,,,,,20D,2,0,2,0,2006-09-01,2006-12-14,104
418525,A,BRO,FAI,BOP,CLD,DNY,,,,,20,D,2006-12-10,2006-12-15,2006-10-11,0,0,1,0,0,1,1,,1.0,1,65.0,0.0,,,,,,,,,20D,4,2,2,0,2006-06-29,2006-12-15,169
423242,R,BRO,BRO,NER,CLD,DNY,,,,,34,A,2006-11-09,2006-11-09,2006-10-10,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,34A,2,0,1,1,2006-08-11,2006-11-09,90
431442,R,BRO,BRO,NER,REJ,DHO,RSR,OTH,,,20,D,,2006-10-25,2006-10-10,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,20D,1,1,0,0,2006-10-10,2006-10-25,15
429787,F,OTV,OTV,OTV,CLD,DNY,,,,,17,A,2006-10-30,2006-10-19,2006-10-10,0,0,1,0,0,1,1,,0.0,1,9.0,1.0,,,,,,,,,17A,1,0,1,0,2006-10-10,2006-10-19,9
430334,R,OTV,OTV,NER,CLD,DNY,,,,,20,D,2006-11-09,2006-11-07,2006-10-10,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-10,2006-11-07,28
429785,F,OTV,OTV,OTV,CLD,DNY,,,,,17,A,2006-10-30,2006-10-20,2006-10-10,0,0,1,0,0,1,1,,0.0,1,10.0,1.0,,,,,,,,,17A,1,0,1,0,2006-10-10,2006-10-20,10
431413,R,OTV,OTV,NER,REJ,INS,,,,,13,G,,2006-10-25,2006-10-10,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13G,1,1,0,0,2006-10-10,2006-10-25,15
418900,A,OTV,OTV,BOP,CLO,XPL,,,,,13,A,2006-12-09,2006-12-12,2006-10-10,0,0,0,0,1,1,1,,0.0,1,63.0,0.0,,,,,,,,,13A,3,0,2,1,2006-07-06,2006-12-12,159
421447,A,NYM,LEW,BOP,CLD,DNY,,,,,17,A,2006-12-09,2006-12-11,2006-10-10,0,0,1,0,0,1,1,,1.0,1,62.0,0.0,,,,,,,,,17A,3,0,3,0,2006-07-27,2006-12-11,137
430335,R,OTV,RBK,NER,CLD,DNY,,,,,20,D,2006-11-09,2006-11-09,2006-10-10,0,0,1,0,0,1,1,0.0,1.0,1,30.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-10,2006-11-09,30
429776,F,OTV,OTV,OTV,CLD,DNY,,,,,34,A,2006-10-30,2006-10-19,2006-10-10,0,0,1,0,0,1,1,,0.0,1,9.0,1.0,,,,,,,,,34A,1,0,1,0,2006-10-10,2006-10-19,9
430330,R,CNK,NYM,NER,CLG,PAR,,,,,20,E,2006-11-09,2006-11-07,2006-10-10,0,0,0,1,0,1,1,0.0,1.0,1,28.0,1.0,0.0,,,,,,,,20E,1,0,0,1,2006-10-10,2006-11-07,28
430348,R,NYM,NYM,NER,CLD,DNY,,,,,20,D,2006-11-09,2006-11-09,2006-10-10,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-10,2006-11-09,30
431428,R,BRO,BRO,NER,REJ,INS,,,,,26,A,,2006-10-25,2006-10-10,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,26A,1,1,0,0,2006-10-10,2006-10-25,15
420612,A,NYM,LEW,BOP,CLD,DNY,,,,,33,H,2006-12-09,2006-12-13,2006-10-10,0,0,1,0,0,1,1,,1.0,1,64.0,0.0,,,,,,,,,33H,3,0,3,0,2006-07-20,2006-12-13,146
421640,A,NYM,LEW,BOP,CLO,XPL,,,,,34,Z,2006-12-09,2006-12-14,2006-10-10,0,0,0,0,1,1,1,,1.0,1,65.0,0.0,,,,,,,,,34Z,3,0,3,0,2006-07-28,2006-12-14,139
421449,A,NYM,LEW,BOP,CLO,XPL,,,,,23,B,2006-12-09,2006-12-08,2006-10-10,0,0,0,0,1,1,1,,1.0,1,59.0,1.0,,,,,,,,,23B,3,0,3,0,2006-07-27,2006-12-08,134
429974,R,NYM,NYM,NER,CLD,DNY,,,,,20,D,2006-11-05,2006-11-03,2006-10-06,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-06,2006-11-03,28
429973,R,BRO,BRO,NER,CLD,DNY,,,,,20,D,2006-11-05,2006-11-02,2006-10-06,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-06,2006-11-02,27
415509,A,RBK,RBK,BOP,CLD,DNY,,,,,21,A,2006-12-05,2006-12-05,2006-10-06,0,0,1,0,0,1,1,,0.0,1,60.0,1.0,,,,,,,,,21A,4,1,3,0,2006-06-05,2006-12-05,183
431291,R,CNK,OKL,NER,REJ,QUA,WRL,OTH,,,20,E,,2006-10-25,2006-10-05,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,20E,1,1,0,0,2006-10-05,2006-10-25,20
429854,R,OTV,OTV,NER,CLD,DNY,,,,,20,D,2006-11-04,2006-11-02,2006-10-05,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-05,2006-11-02,28
429416,F,OTV,OTV,OTV,REJ,UTF,,,,,12,Y,,2006-10-04,2006-10-04,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,12Y,1,1,0,0,2006-10-04,2006-10-04,0
429305,F,RBK,RBK,RBK,CLD,DNY,,,,,34,A,2006-10-24,2006-10-18,2006-10-04,0,0,1,0,0,1,1,,0.0,1,14.0,1.0,,,,,,,,,34A,1,0,1,0,2006-10-04,2006-10-18,14
410555,A,BRO,CSA,BOP,CLO,XPL,,,,,26,B,2006-11-12,2006-11-01,2006-10-03,0,0,0,0,1,1,1,,1.0,1,29.0,1.0,,,,,,,,,26B,6,3,2,1,2006-04-19,2006-11-01,196
429392,R,BRO,BRO,NER,CLD,DNY,,,,,20,D,2006-11-01,2006-11-01,2006-10-02,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-10-02,2006-11-01,30
429053,F,RBK,RBK,RBK,REJ,INF,RSF,,,,34,A,,2006-10-02,2006-10-02,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,34A,1,1,0,0,2006-10-02,2006-10-02,0
428937,F,BRO,BRO,BRO,CLD,DNY,,,,,21,A,2006-10-22,2006-10-19,2006-10-02,0,0,1,0,0,1,1,,0.0,1,17.0,1.0,,,,,,,,,21A,1,0,1,0,2006-10-02,2006-10-19,17
425996,R,OTV,OTV,NER,CLD,DNY,,,,,19,F,2006-11-01,2006-10-30,2006-10-02,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,19F,2,0,2,0,2006-09-05,2006-10-30,55
417363,A,BRO,BRO,BOP,CLD,DNY,,,,,26,E,2006-12-01,2006-11-13,2006-10-02,0,0,1,0,0,1,1,,0.0,1,42.0,1.0,,,,,,,,,26E,3,0,3,0,2006-06-20,2006-11-13,146
429063,F,RBK,RBK,RBK,CLD,DNY,,,,,31,Z,2006-10-22,2006-10-17,2006-10-02,0,0,1,0,0,1,1,,0.0,1,15.0,1.0,,,,,,,,,31Z,1,0,1,0,2006-10-02,2006-10-17,15
429119,R,BRO,BRO,NER,CLG,PAR,,,,,20,D,2006-10-29,2006-10-27,2006-09-29,0,0,0,1,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20D,1,0,0,1,2006-09-29,2006-10-27,28
429123,R,BRO,BRO,NER,CLD,DNY,,,,,20,C,2006-10-29,2006-10-27,2006-09-29,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20C,1,0,1,0,2006-09-29,2006-10-27,28
428848,F,BRO,BRO,BRO,CLO,WDN,,,,,26,A,2006-10-19,2006-10-10,2006-09-29,0,0,0,0,1,1,1,,0.0,1,11.0,1.0,,,,,,,,,26A,1,0,1,0,2006-09-29,2006-10-10,11
428851,F,BRO,BRO,BRO,CLO,WDN,,,,,26,A,2006-10-19,2006-10-09,2006-09-29,0,0,0,0,1,1,1,,0.0,1,10.0,1.0,,,,,,,,,26A,1,0,1,0,2006-09-29,2006-10-09,10
428838,F,BRO,BRO,BRO,CLD,DNY,,,,,21,A,2006-11-08,2006-10-19,2006-09-29,0,0,1,0,0,1,1,,0.0,1,20.0,1.0,,,,,,,,,21A,1,0,1,0,2006-09-29,2006-10-19,20
429484,F,OTV,OTV,OTV,REJ,INF,RSF,,,,15,E,,2006-10-04,2006-09-29,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,15E,1,1,0,0,2006-09-29,2006-10-04,5
428840,F,BRO,BRO,BRO,CLD,DNY,,,,,21,A,2006-11-08,2006-10-19,2006-09-29,0,0,1,0,0,1,1,,0.0,1,20.0,1.0,,,,,,,,,21A,1,0,1,0,2006-09-29,2006-10-19,20
417424,A,OTV,OTV,BOP,CLD,DNY,,,,,21,A,2006-11-28,2006-12-05,2006-09-29,0,0,1,0,0,1,1,,0.0,1,67.0,0.0,,,,,,,,,21A,3,0,3,0,2006-06-20,2006-12-05,168
430090,R,RBK,RBK,NER,REJ,INS,SEN,,,,34,A,,2006-10-12,2006-09-28,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34A,1,1,0,0,2006-09-28,2006-10-12,14
427433,F,OTV,OTV,OTV,CLD,DNY,,,,,33,E,2006-10-18,2006-10-13,2006-09-28,0,0,1,0,0,1,1,,0.0,1,15.0,1.0,,,,,,,,,33E,2,1,1,0,2006-09-18,2006-10-13,25
424853,A,OTV,OTV,BOP,REJ,WRL,,,,,12,A,,2006-10-13,2006-09-28,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,12A,3,3,0,0,2006-08-21,2006-10-13,53
424866,A,OTV,OTV,BOP,REJ,WRL,INF,,,,33,H,,2006-10-13,2006-09-28,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,1.0,0.0,1.0,0.0,33H,2,2,0,0,2006-08-21,2006-10-13,53
428879,R,OTV,OTV,NER,CLD,DNY,,,,,20,D,2006-10-27,2006-10-26,2006-09-27,0,0,1,0,0,1,1,0.0,0.0,1,29.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-09-27,2006-10-26,29
429485,F,OTV,OTV,OTV,CLD,DNY,,,,,16,C,2006-10-17,2006-10-11,2006-09-27,0,0,1,0,0,1,1,,0.0,1,14.0,1.0,,,,,,,,,16C,1,0,1,0,2006-09-27,2006-10-11,14
423237,R,NYM,NYM,NER,REJ,UTR,,,,,26,B,,2006-10-12,2006-09-27,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,26B,2,1,1,0,2006-08-11,2006-10-12,62
430096,R,BRO,FAI,NER,REJ,OTH,,,,,33,H,,2006-10-12,2006-09-27,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,33H,1,1,0,0,2006-09-27,2006-10-12,15
430107,R,BRO,RBK,NER,REJ,UTR,OTH,,,,20,D,,2006-10-12,2006-09-27,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,20D,1,1,0,0,2006-09-27,2006-10-12,15
428570,F,RBK,RBK,RBK,CLD,DNY,,,,,34,Z,2006-10-17,2006-10-17,2006-09-27,0,0,1,0,0,1,1,,0.0,1,20.0,1.0,,,,,,,,,34Z,1,0,1,0,2006-09-27,2006-10-17,20
427626,F,NYM,NYM,NYM,CLD,DNY,,,,,19,B,2006-10-16,2006-10-12,2006-09-26,0,0,1,0,0,1,1,,0.0,1,16.0,1.0,,,,,,,,,19B,2,1,1,0,2006-09-20,2006-10-12,22
427070,F,NYM,NYM,NYM,REJ,UTF,OTH,,,,34,Z,,2006-09-26,2006-09-26,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,34Z,3,3,0,0,2006-09-14,2006-09-26,12
428445,F,BRO,BRO,BRO,CLO,WDN,,,,,21,A,2006-10-16,2006-10-02,2006-09-26,0,0,0,0,1,1,1,,0.0,1,6.0,1.0,,,,,,,,,21A,1,0,1,0,2006-09-26,2006-10-02,6
423981,A,NYM,LEW,BOP,REJ,OTH,,,,,34,Z,,2006-09-29,2006-09-25,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,34Z,3,3,0,0,2006-08-17,2006-09-29,43
419536,A,NYM,NYM,BOP,CLD,DNY,,,,,20,A,2006-11-24,2006-11-30,2006-09-25,0,0,1,0,0,1,1,,0.0,1,66.0,0.0,,,,,,,,,20A,4,2,2,0,2006-07-11,2006-11-30,142
421895,R,NYM,NYM,NER,REJ,UTR,OTH,,,,21,A,,2006-10-12,2006-09-25,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,21A,2,1,1,0,2006-08-01,2006-10-12,72
423245,A,NYM,NYM,BOP,REJ,OTH,,,,,22,A,,2006-10-04,2006-09-25,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,22A,3,3,0,0,2006-08-11,2006-10-04,54
415515,A,RBK,RBK,BOP,CLD,DNY,,,,,10,Z,2006-11-24,2006-11-29,2006-09-25,0,0,1,0,0,1,1,,0.0,1,65.0,0.0,,,,,,,,,10Z,3,0,3,0,2006-06-05,2006-11-29,177
423541,A,OTV,OTV,BOP,REJ,OTH,WRL,,,,20,D,,2006-10-03,2006-09-25,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,1.0,20D,2,2,0,0,2006-08-04,2006-10-03,60
422084,R,BRO,BRO,NER,CLG,PAR,,,,,21,A,2006-10-25,2006-10-23,2006-09-25,0,0,0,1,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,21A,3,1,1,1,2006-08-02,2006-10-23,82
426002,R,OTV,OTV,NER,CLD,DNY,,,,,21,A,2006-10-25,2006-10-23,2006-09-25,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,21A,3,1,2,0,2006-09-05,2006-10-23,48
412196,R,NYM,NYM,NER,REJ,UTR,,,,,21,A,,2006-09-25,2006-09-22,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,21A,3,2,1,0,2006-05-04,2006-09-25,144
428086,F,BRO,BRO,BRO,CLD,DNY,,,,,33,A,2006-11-01,2006-10-19,2006-09-22,0,0,1,0,0,1,1,,0.0,1,27.0,1.0,,,,,,,,,33A,1,0,1,0,2006-09-22,2006-10-19,27
428079,F,BRO,BRO,BRO,REJ,DHO,FRM,WRL,,,20,D,,2006-09-22,2006-09-22,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20D,1,1,0,0,2006-09-22,2006-09-22,0
428090,F,BRO,BRO,BRO,CLO,XPL,,,,,16,A,2006-11-01,2006-10-16,2006-09-22,0,0,0,0,1,1,1,,0.0,1,24.0,1.0,,,,,,,,,16A,1,0,1,0,2006-09-22,2006-10-16,24
413493,A,OTV,OTV,BOP,REJ,UTR,OTH,,,,21,A,,2006-09-29,2006-09-22,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,21A,5,4,1,0,2006-05-15,2006-09-29,137
428072,F,BRO,BRO,BRO,CLG,GRT,,,,,26,A,2006-10-12,2006-10-20,2006-09-22,0,0,0,1,0,1,1,,0.0,1,28.0,0.0,,,,,,,,,26A,1,0,0,1,2006-09-22,2006-10-20,28
428074,F,BRO,BRO,BRO,CLO,WDN,,,,,26,A,2006-10-12,2006-10-06,2006-09-22,0,0,0,0,1,1,1,,0.0,1,14.0,1.0,,,,,,,,,26A,1,0,1,0,2006-09-22,2006-10-06,14
428088,R,RBK,RBK,NER,CLD,DNY,,,,,20,D,2006-10-21,2006-10-18,2006-09-21,0,0,1,0,0,1,1,0.0,0.0,1,27.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-09-21,2006-10-18,27
428089,R,OTV,OTV,NER,CLD,DNY,,,,,20,D,2006-10-21,2006-10-17,2006-09-21,0,0,1,0,0,1,1,0.0,0.0,1,26.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-09-21,2006-10-17,26
428092,R,BRO,BRO,NER,CLD,DNY,,,,,20,D,2006-10-20,2006-10-18,2006-09-20,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-09-20,2006-10-18,28
421648,F,OTV,OTV,OTV,CLO,XPL,,,,,26,B,2006-10-30,2006-11-20,2006-09-20,0,0,0,0,1,1,1,,0.0,1,61.0,0.0,,,,,,,,,26B,3,2,1,0,2006-07-28,2006-11-20,115
427853,F,OTV,OTV,OTV,REJ,INF,,,,,34,Z,,2006-09-20,2006-09-20,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,34Z,1,1,0,0,2006-09-20,2006-09-20,0
421644,R,OTV,OTV,NER,REJ,UTR,OTH,,,,15,B,,2006-09-25,2006-09-20,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,1.0,15B,3,2,1,0,2006-07-28,2006-09-25,59
427555,F,BRO,BRO,BRO,CLG,GRT,,,,,31,Z,2006-10-29,2006-10-19,2006-09-19,0,0,0,1,0,1,1,,0.0,1,30.0,1.0,,,,,,,,,31Z,1,0,0,1,2006-09-19,2006-10-19,30
428123,R,RBK,RBK,NER,REJ,INS,,,,,27,B,,2006-09-22,2006-09-19,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27B,1,1,0,0,2006-09-19,2006-09-22,3
417065,A,RBK,RBK,BOP,CLD,DNY,,,,,10,Z,2006-11-18,2006-11-21,2006-09-19,0,0,1,0,0,1,1,,0.0,1,63.0,0.0,,,,,,,,,10Z,3,0,3,0,2006-06-16,2006-11-21,158
417444,A,OTV,OTV,BOP,CLD,DNY,,,,,21,A,2006-11-17,2006-11-14,2006-09-18,0,0,1,0,0,1,1,,0.0,1,57.0,1.0,,,,,,,,,21A,3,0,3,0,2006-06-21,2006-11-14,146
412273,A,NYM,NYM,BOP,REJ,IRQ,CPG,OTH,RSA,,26,D,,2006-09-26,2006-09-18,0,1,0,0,0,1,0,,,0,,,,,0.0,1.0,0.0,1.0,0.0,1.0,26D,3,1,2,0,2006-05-04,2006-09-26,145
418492,A,OTV,OTV,BOP,CLO,XPL,,,,,34,A,2006-11-17,2006-11-17,2006-09-18,0,0,0,0,1,1,1,,0.0,1,60.0,1.0,,,,,,,,,34A,3,0,3,0,2006-06-28,2006-11-17,142
417423,A,OTV,OTV,BOP,CLD,DNY,,,,,31,Z,2006-11-17,2006-10-19,2006-09-18,0,0,1,0,0,1,1,,0.0,1,31.0,1.0,,,,,,,,,31Z,5,2,3,0,2006-06-20,2006-10-19,121
426883,F,OTV,OTV,OTV,CLO,WDN,,,,,16,A,2006-10-08,2006-09-25,2006-09-18,0,0,0,0,1,1,1,,0.0,1,7.0,1.0,,,,,,,,,16A,2,1,1,0,2006-09-13,2006-09-25,12
424906,R,OTV,OTV,NER,CLD,DNY,,,,,27,A,2006-10-18,2006-10-18,2006-09-18,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,27A,2,0,2,0,2006-08-24,2006-10-18,55
417200,A,OTV,OTV,BOP,CLD,DNY,,,,,25,Z,2006-10-28,2006-11-17,2006-09-18,0,0,1,0,0,1,1,,0.0,1,60.0,0.0,,,,,,,,,25Z,3,0,3,0,2006-06-16,2006-11-17,154
427204,F,BRO,BRO,BRO,CLO,XPL,,,,,21,A,2006-10-25,2006-10-19,2006-09-15,0,0,0,0,1,1,1,,0.0,1,34.0,1.0,,,,,,,,,21A,1,0,1,0,2006-09-15,2006-10-19,34
427228,F,RBK,RBK,RBK,REJ,CON,INF,ONE,,,16,A,,2006-09-15,2006-09-15,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,16A,1,1,0,0,2006-09-15,2006-09-15,0
427311,F,NYM,NYM,NYM,CLO,WDN,,,,,21,A,2006-10-05,2006-09-28,2006-09-15,0,0,0,0,1,1,1,,0.0,1,13.0,1.0,,,,,,,,,21A,1,0,1,0,2006-09-15,2006-09-28,13
427080,F,NYM,NYM,NYM,REJ,UTF,,,,,34,A,,2006-09-14,2006-09-14,0,1,0,0,0,1,0,,,0,,,,,1.0,0.0,0.0,0.0,0.0,0.0,34A,1,1,0,0,2006-09-14,2006-09-14,0
427065,F,NYM,NYM,NYM,CLO,WDN,,,,,21,A,2006-10-04,2006-10-05,2006-09-14,0,0,0,0,1,1,1,,0.0,1,21.0,0.0,,,,,,,,,21A,1,0,1,0,2006-09-14,2006-10-05,21
427091,F,NYM,NYM,NYM,CLG,GRT,,,,,19,E,2006-10-04,2006-10-12,2006-09-14,0,0,0,1,0,1,1,,0.0,1,28.0,0.0,,,,,,,,,19E,1,0,0,1,2006-09-14,2006-10-12,28
420567,A,OTV,OTV,BOP,REJ,OTH,,,,,21,A,,2006-09-20,2006-09-14,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,21A,3,3,0,0,2006-07-20,2006-09-20,62
427275,R,BRO,BRO,NER,CLD,DNY,,,,,20,D,2006-10-14,2006-10-13,2006-09-14,0,0,1,0,0,1,1,0.0,0.0,1,29.0,1.0,0.0,,,,,,,,20D,1,0,1,0,2006-09-14,2006-10-13,29
423251,R,NYM,NYM,NER,CLD,DNY,,,,,22,E,2006-10-13,2006-10-13,2006-09-13,0,0,1,0,0,1,1,0.0,0.0,1,30.0,1.0,0.0,,,,,,,,22E,2,0,2,0,2006-08-11,2006-10-13,63
427904,R,NYM,NYM,NER,REJ,INS,SEN,,,,24,A,,2006-09-21,2006-09-13,0,1,0,0,0,1,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,24A,1,1,0,0,2006-09-13,2006-09-21,8
416368,A,RBK,RBK,BOP,CLO,XPL,,,,,26,A,2006-10-23,2006-10-06,2006-09-13,0,0,0,0,1,1,1,,0.0,1,23.0,1.0,,,,,,,,,26A,3,0,3,0,2006-06-12,2006-10-06,116
426980,F,BRO,BRO,BRO,CLG,GRT,,,,,26,E,2006-10-23,2006-10-27,2006-09-13,0,0,0,1,0,1,1,,0.0,1,44.0,0.0,,,,,,,,,26E,1,0,0,1,2006-09-13,2006-10-27,44
425720,R,BRO,BRO,NER,CLD,DNY,,,,,20,D,2006-10-12,2006-10-10,2006-09-12,0,0,1,0,0,1,1,0.0,0.0,1,28.0,1.0,0.0,,,,,,,,20D,2,1,1,0,2006-08-31,2006-10-10,40
418786,A,OTV,OTV,BOP,CLO,XPL,,,,,15,B,2006-11-11,2006-11-08,2006-09-12,0,0,0,0,1,1,1,,0.0,1,57.0,1.0,,,,,,,,,15B,3,0,3,0,2006-07-05,2006-11-08,126
426311,F,OTV,OTV,OTV,CLO,WDN,,,,,34,Z,2006-10-01,2006-09-29,2006-09-11,0,0,0,0,1,1,1,,0.0,1,18.0,1.0,,,,,,,,,34Z,2,1,1,0,2006-09-07,2006-09-29,22
416367,A,RBK,BUH,BOP,CLO,XPL,,,,,26,A,2006-10-21,2006-10-16,2006-09-11,0,0,0,0,1,1,1,,1.0,1,35.0,1.0,,,,,,,,,26A,3,0,2,1,2006-06-12,2006-10-16,126
